Feature,Instance,X,Y
B,1954,3456.91,4743.11
B,1955,2323.64,3197.17
B,1956,166.31,752.98
B,1957,3647.56,1079.87
B,1958,4175.14,1614.51
B,1959,488.83,4991.67
B,1960,2266.28,3560.5
B,1961,387.56,3532.86
B,1962,2004.86,467.56
B,1963,234.99,4290.6
B,1964,1797.26,4805.5
B,1965,2576.26,4319.57
B,1966,896.37,1699.76
B,1967,1942.03,2769.79
B,1968,1634.72,4894.0
B,1969,2092.41,4649.37
B,1970,419.5,328.64
B,1971,3947.42,1461.74
B,1972,4142.09,4027.61
B,1973,3915.87,2449.84
B,1974,1719.19,911.82
B,1975,3661.46,4376.75
B,1976,1337.82,1322.26
B,1977,1653.86,3114.09
B,1978,592.0,162.56
B,1979,368.83,3490.65
B,1980,2628.3,320.82
B,1981,4817.65,3651.41
B,1982,2166.84,3004.07
B,1983,2300.79,3466.55
B,1984,3810.94,877.77
B,1985,4445.15,4281.13
B,1986,4522.1,839.46
B,1987,4572.17,1937.64
B,1988,4613.08,3925.81
B,1989,4390.77,2977.25
B,1990,1551.69,2785.16
B,1991,2571.41,885.44
B,1992,1144.04,3199.51
B,1993,2981.75,4574.12
B,1994,45.9,3827.94
B,1995,2177.79,1472.16
B,1996,4525.17,3601.76
B,1997,2021.07,98.68
B,1998,510.98,296.01
B,1999,4294.9,1138.02
B,2000,1726.82,449.32
B,2001,3638.89,841.42
B,2002,1466.66,4380.32
B,2003,4854.65,498.36
B,2004,1750.09,4716.22
B,2005,3501.0,1666.19
B,2006,771.79,2391.59
B,2007,1938.96,4843.15
B,2008,2749.42,3932.21
B,2009,2507.37,3967.33
B,2010,22.32,2726.68
B,2011,3420.65,4983.0
B,2012,3699.99,2972.99
B,2013,4755.97,920.35
B,2014,3818.39,4473.49
B,2015,1426.66,4317.08
B,2016,4630.92,3252.75
B,2017,1250.43,1102.37
B,2018,4146.26,1729.99
B,2019,4418.78,1763.72
B,2020,3344.86,2483.4
B,2021,2824.03,329.68
B,2022,326.94,511.6
B,2023,700.37,2133.58
B,2024,1662.8,2177.92
B,2025,2349.26,1578.77
B,2026,2788.64,327.57
B,2027,1115.7,4000.14
B,2028,2028.67,3655.89
B,2029,2141.43,3493.67
B,2030,4624.36,3934.3
B,2031,1679.96,2276.6
B,2032,3289.56,4183.93
B,2033,2035.27,2519.04
B,2034,1141.16,836.58
B,2035,696.88,1019.43
B,2036,4513.44,743.66
B,2037,622.47,2538.92
B,2038,4902.65,3090.96
B,2039,4656.06,3188.39
B,2040,2272.62,2622.39
B,2041,4257.55,1640.47
B,2042,2124.23,4847.89
B,2043,1528.44,4303.35
B,2044,2137.05,2250.29
B,2045,4073.7,490.37
B,2046,4588.55,925.1
B,2047,2139.36,4410.56
B,2048,803.43,547.43
B,2049,2040.12,1143.01
B,2050,3476.33,3181.34
B,2051,992.42,826.21
B,2052,1481.04,1329.83
B,2053,2065.33,2044.98
B,2054,4705.1,3576.78
B,2055,4097.49,3937.71
B,2056,3999.84,3953.04
B,2057,1221.05,2001.97
B,2058,4676.76,39.49
B,2059,152.37,3441.68
B,2060,2655.48,2731.92
B,2061,381.98,3890.87
B,2062,1762.88,206.52
B,2063,1430.88,3588.33
B,2064,3604.3,1211.91
B,2065,1735.49,4355.22
B,2066,1050.84,3513.04
B,2067,4712.06,4091.28
B,2068,1629.97,3431.34
B,2069,159.43,794.4
B,2070,2782.55,4483.46
B,2071,4598.26,3560.27
B,2072,3152.81,135.99
B,2073,1490.53,635.51
B,2074,4704.05,137.39
B,2075,4733.8,763.94
B,2076,395.06,3598.45
B,2077,3487.53,744.41
B,2078,2799.35,2101.56
B,2079,4063.33,1274.52
B,2080,4898.95,3477.0
B,2081,3440.68,3493.19
B,2082,1841.29,4742.27
B,2083,2886.87,486.79
B,2084,4240.98,2129.77
B,2085,372.0,1245.42
B,2086,4880.06,4357.98
B,2087,659.12,3172.02
B,2088,3133.66,1821.71
B,2089,738.06,1626.89
B,2090,3715.99,795.37
B,2091,3884.28,3466.91
B,2092,1478.11,971.55
B,2093,3960.17,2452.4
B,2094,25.51,3967.66
B,2095,1291.93,4528.41
B,2096,4368.01,3884.91
B,2097,895.45,4305.56
B,2098,1042.78,1105.07
B,2099,1718.98,3410.54
B,2100,2249.12,1003.74
B,2101,1394.53,2574.28
B,2102,4765.39,3488.38
B,2103,883.88,1037.08
B,2104,2939.33,315.51
B,2105,2610.74,977.64
B,2106,1363.5,2436.43
B,2107,2558.53,4103.58
B,2108,4592.71,4973.77
B,2109,2015.08,869.74
B,2110,782.1,434.47
B,2111,461.28,273.32
B,2112,837.85,843.59
B,2113,1877.41,995.15
B,2114,3462.53,1353.56
B,2115,2129.24,2028.59
B,2116,102.73,2327.52
B,2117,4377.77,2712.25
B,2118,4400.84,1310.0
B,2119,3701.52,2989.72
B,2120,87.66,2923.09
B,2121,4513.07,4710.01
B,2122,1356.92,314.28
B,2123,3164.91,1931.57
B,2124,1326.38,1791.87
B,2125,4712.84,1069.01
B,2126,4089.99,849.24
B,2127,2628.44,1814.65
B,2128,542.46,1121.21
B,2129,1736.43,3921.8
B,2130,1610.97,4888.74
B,2131,2574.55,1585.76
B,2132,3186.26,582.15
B,2133,874.92,4035.98
B,2134,3058.66,4846.28
B,2135,4702.74,3282.71
B,2136,1272.25,4025.36
B,2137,782.08,2859.01
B,2138,921.4,751.27
B,2139,3916.4,523.57
B,2140,2678.68,4945.84
B,2141,4668.77,1670.66
B,2142,1640.72,1060.24
B,2143,2938.61,4253.49
B,2144,4699.08,2563.12
B,2145,2169.8,3279.63
B,2146,4573.57,4779.73
B,2147,1378.75,198.93
B,2148,348.54,2927.31
B,2149,1523.74,774.77
B,2150,4439.36,4128.94
B,2151,3872.91,1480.1
B,2152,2089.13,1430.13
B,2153,4796.76,64.63
B,2154,67.16,4769.43
B,2155,893.25,4791.18
B,2156,2204.8,1212.87
B,2157,1243.12,1665.13
B,2158,219.97,903.89
B,2159,4945.04,2126.03
B,2160,2643.54,1621.43
B,2161,4336.9,495.54
B,2162,2676.48,1423.11
B,2163,3709.14,1492.52
B,2164,2646.61,583.16
B,2165,2510.48,2994.1
B,2166,4227.53,3141.64
B,2167,1084.2,3549.74
B,2168,1072.93,3188.67
B,2169,4581.53,210.59
B,2170,1263.48,2873.98
B,2171,4186.33,4929.65
B,2172,1669.88,2378.62
B,2173,1074.83,3360.7
B,2174,3536.61,4713.62
B,2175,4978.96,4444.64
B,2176,2982.27,4397.72
B,2177,3131.23,2817.93
B,2178,4792.04,3377.37
B,2179,3803.61,666.02
B,2180,2720.99,3304.24
B,2181,2418.02,4484.0
B,2182,2258.95,2899.15
B,2183,563.65,4063.17
B,2184,128.67,2693.38
B,2185,592.2,2031.3
B,2186,1322.37,4734.46
B,2187,862.55,4769.56
B,2188,2435.1,4407.25
B,2189,3825.67,297.87
B,2190,348.28,348.44
B,2191,2955.91,2932.99
B,2192,604.2,3065.83
B,2193,11.83,4829.81
B,2194,10.41,3266.27
B,2195,3757.7,2695.56
B,2196,4385.06,3915.5
B,2197,2489.59,2959.24
B,2198,455.97,4702.33
B,2199,2670.69,3770.72
B,2200,1814.97,2011.66
B,2201,3232.04,843.23
B,2202,4121.41,2947.66
B,2203,3122.28,3247.81
B,2204,3535.16,3361.67
B,2205,382.83,384.79
B,2206,4551.7,3505.74
B,2207,317.74,2372.56
B,2208,348.33,4485.02
B,2209,3879.8,4193.12
B,2210,2887.32,733.84
B,2211,4052.76,1862.39
B,2212,3935.68,2896.64
B,2213,2646.24,2406.86
B,2214,2244.86,2903.31
B,2215,4313.59,2732.77
B,2216,1736.56,54.94
B,2217,3482.9,3336.62
B,2218,2116.4,2112.68
B,2219,3811.58,2656.54
B,2220,4943.56,1764.02
B,2221,1294.65,1648.73
B,2222,2883.44,3372.92
B,2223,3143.86,879.31
B,2224,3597.76,117.03
B,2225,2610.91,970.94
B,2226,822.53,3477.57
B,2227,883.4,1081.13
B,2228,2958.89,1369.64
B,2229,1907.55,1224.77
B,2230,301.42,715.41
B,2231,1002.95,631.85
B,2232,4048.08,2650.05
B,2233,3648.23,4496.76
B,2234,22.84,1981.12
B,2235,256.15,3235.64
B,2236,673.44,1223.26
B,2237,4249.56,1123.3
B,2238,4439.19,2404.03
B,2239,3978.95,562.76
B,2240,4752.79,1766.93
B,2241,3809.1,2127.83
B,2242,292.4,3342.65
B,2243,1910.25,3258.98
B,2244,4171.54,2401.78
B,2245,377.73,746.76
B,2246,205.13,2586.81
B,2247,2355.13,4228.15
B,2248,761.07,662.8
B,2249,2600.65,233.39
B,2250,4724.69,3647.1
B,2251,856.47,1616.64
B,2252,4860.88,4375.27
B,2253,297.5,4599.27
B,2254,4228.01,4760.1
B,2255,1641.94,554.86
B,2256,2390.69,1344.79
B,2257,1471.99,3534.49
B,2258,1906.31,3875.12
B,2259,339.45,705.44
B,2260,739.81,389.25
B,2261,325.22,2621.06
B,2262,1603.39,4509.39
B,2263,3030.52,3086.64
B,2264,3868.13,21.41
B,2265,362.23,3776.39
B,2266,4803.38,3745.57
B,2267,838.08,1105.69
B,2268,910.45,2192.46
B,2269,2266.95,917.13
B,2270,3045.14,2310.98
B,2271,4030.97,4411.44
B,2272,759.83,4822.86
B,2273,3356.07,3860.33
B,2274,1114.82,3820.64
B,2275,2321.84,1885.96
B,2276,323.34,1895.21
B,2277,4493.58,4335.44
B,2278,3321.88,3235.41
B,2279,13.25,351.49
B,2280,1344.75,2210.86
B,2281,731.14,4206.6
B,2282,4397.87,2865.55
B,2283,751.48,3645.12
B,2284,506.72,366.3
B,2285,2624.04,4713.85
B,2286,1608.17,4422.32
B,2287,2660.29,3428.83
B,2288,1358.28,913.78
B,2289,1861.23,1780.53
B,2290,1153.32,4170.19
B,2291,1971.82,47.49
B,2292,2699.58,3476.27
B,2293,3453.05,2908.17
B,2294,4251.98,1502.64
B,2295,2783.81,2675.04
B,2296,2179.21,1915.46
B,2297,4572.38,834.28
B,2298,1579.84,4824.37
B,2299,13.57,2894.28
B,2300,4071.38,4710.95
B,2301,3353.61,748.52
B,2302,1196.6,2607.99
B,2303,277.79,901.02
B,2304,4234.92,1064.75
B,2305,2977.16,2408.09
B,2306,1374.18,3232.72
B,2307,4198.16,2174.56
B,2308,239.04,683.65
B,2309,1507.02,921.6
B,2310,4412.51,2843.32
B,2311,4393.14,4004.08
B,2312,2582.49,4948.99
B,2313,2534.63,4692.7
B,2314,4849.94,1826.01
B,2315,1848.99,1533.91
B,2316,900.21,3966.95
B,2317,2709.15,1442.37
B,2318,816.57,1223.3
B,2319,3850.89,91.58
B,2320,3198.48,2552.03
B,2321,3673.24,3187.23
B,2322,3525.48,375.72
B,2323,1300.87,3946.5
B,2324,2717.3,2397.82
B,2325,595.24,896.19
B,2326,3317.35,4091.97
B,2327,3481.77,1228.06
B,2328,317.81,4349.53
B,2329,3166.03,1247.61
B,2330,73.36,585.09
B,2331,1051.08,2408.91
B,2332,4215.77,1443.25
B,2333,1507.88,2407.22
B,2334,523.57,2755.79
B,2335,1357.99,4015.74
B,2336,1832.76,1415.44
B,2337,2723.12,1860.48
B,2338,4170.08,1205.91
B,2339,478.6,2206.77
B,2340,3648.13,3588.13
B,2341,1975.4,2452.13
B,2342,1230.77,952.79
B,2343,3216.56,1808.25
B,2344,485.18,1481.09
B,2345,1124.56,1467.04
B,2346,3057.26,2603.28
B,2347,18.22,2613.39
B,2348,1500.95,1264.33
B,2349,3971.46,2082.23
B,2350,3867.84,3893.64
B,2351,3422.93,4961.51
B,2352,1039.82,1579.49
B,2353,4063.44,1901.91
B,2354,1368.85,1621.29
B,2355,2057.98,4111.9
B,2356,3870.93,959.27
B,2357,2599.48,1485.23
B,2358,3609.69,3598.95
B,2359,1178.14,3262.97
B,2360,3226.69,4699.63
B,2361,1922.04,4042.48
B,2362,1631.22,4890.95
B,2363,958.48,4229.48
B,2364,1397.22,109.73
B,2365,359.54,2905.74
B,2366,2234.44,3396.37
B,2367,3338.92,4754.49
B,2368,165.21,2013.89
B,2369,1412.3,4651.28
B,2370,1889.35,1314.65
B,2371,439.4,3863.89
B,2372,4423.11,2012.66
B,2373,2596.1,2098.0
B,2374,3.79,3532.99
B,2375,4003.7,2902.0
B,2376,86.19,708.49
B,2377,3855.54,4168.21
B,2378,1971.6,4380.45
B,2379,3330.29,1148.87
B,2380,621.01,4833.96
B,2381,504.68,1259.12
B,2382,1261.75,4152.24
B,2383,1877.46,474.57
B,2384,2620.35,2845.0
B,2385,1320.02,1595.8
B,2386,2186.65,1526.86
B,2387,1373.62,1912.03
B,2388,4260.23,3058.15
B,2389,4619.37,4618.56
B,2390,2294.85,3860.48
B,2391,4225.68,2864.23
B,2392,1106.03,2457.54
B,2393,2819.55,1525.95
B,2394,4540.82,4170.71
B,2395,2782.89,784.76
B,2396,3683.6,263.43
B,2397,4030.27,2055.39
B,2398,809.97,4180.29
B,2399,2602.14,270.87
B,2400,135.21,2121.54
B,2401,4477.65,2158.8
B,2402,2212.97,2407.9
B,2403,715.35,3559.33
B,2404,4334.87,1943.51
B,2405,4907.99,3913.45
B,2406,4761.08,3711.73
B,2407,3854.02,1760.53
B,2408,608.28,2640.45
B,2409,153.09,3804.21
B,2410,1332.69,351.5
B,2411,933.74,3449.64
B,2412,62.11,535.26
B,2413,2912.2,1923.21
B,2414,2496.59,4318.23
B,2415,1102.06,79.94
B,2416,456.01,4348.51
B,2417,4483.36,173.31
B,2418,4382.84,2066.89
B,2419,651.27,3698.12
B,2420,1742.19,4260.22
B,2421,2191.09,2597.31
B,2422,4262.72,3869.44
B,2423,1023.68,4971.87
B,2424,1409.41,2269.74
B,2425,1447.11,3169.52
B,2426,4027.2,3797.93
B,2427,3938.18,4783.7
B,2428,1187.79,1028.01
B,2429,2096.68,1677.7
B,2430,4495.71,3792.13
B,2431,1062.74,16.64
B,2432,841.44,4828.05
B,2433,3457.44,412.57
B,2434,4228.37,3680.71
B,2435,2377.69,3541.39
B,2436,1989.18,1454.96
B,2437,2062.02,2072.47
B,2438,3160.42,3336.43
B,2439,4186.91,1192.68
B,2440,4511.58,2940.33
B,2441,513.8,226.85
B,2442,2871.11,2932.55
B,2443,1052.74,1658.08
B,2444,410.33,4699.65
B,2445,3985.52,3354.82
B,2446,4970.2,3973.56
B,2447,4202.42,2950.06
B,2448,3197.48,2174.45
B,2449,1755.87,4434.68
B,2450,412.0,611.11
B,2451,743.5,2728.71
B,2452,4892.05,2905.72
B,2453,1180.33,2572.24
B,2454,1735.91,1865.71
B,2455,1623.29,2851.36
B,2456,1841.1,904.01
B,2457,2166.12,1555.38
B,2458,3278.34,835.89
B,2459,2145.53,2908.9
B,2460,3775.31,1799.36
B,2461,2.24,4528.72
B,2462,4695.19,4022.87
B,2463,3571.19,3015.62
B,2464,2252.54,4111.96
B,2465,3874.99,985.97
B,2466,1580.56,4752.23
B,2467,780.68,3900.47
B,2468,2196.83,2785.09
B,2469,334.81,4965.39
B,2470,1752.21,3480.5
B,2471,4922.18,3544.62
B,2472,3076.37,1134.15
B,2473,1513.72,4066.2
B,2474,1807.44,2647.04
B,2475,4671.72,2361.59
B,2476,28.92,3846.97
B,2477,659.37,3612.64
B,2478,608.87,1214.78
B,2479,3033.52,869.18
B,2480,4334.54,3164.71
B,2481,319.69,2623.94
B,2482,2990.72,637.31
B,2483,1270.81,2088.87
B,2484,123.33,3265.65
B,2485,4358.55,493.24
B,2486,501.08,2180.14
B,2487,1156.69,294.8
B,2488,1877.18,1457.63
B,2489,1452.35,3561.04
B,2490,2509.14,4504.99
B,2491,1208.18,4605.51
B,2492,4440.24,1513.4
B,2493,957.05,2733.59
B,2494,4092.86,2168.03
B,2495,3291.6,982.04
B,2496,4751.58,4465.63
B,2497,630.85,3587.5
B,2498,3160.81,2298.23
B,2499,553.89,2439.05
B,2500,4863.35,4424.86
B,2501,3942.87,3541.78
B,2502,3288.48,4178.48
B,2503,1860.51,2848.78
B,2504,2690.28,364.57
B,2505,1735.46,4151.24
B,2506,4762.43,4472.48
B,2507,3360.03,4829.55
B,2508,1956.53,714.19
B,2509,3183.7,1477.33
B,2510,4680.26,3537.22
B,2511,2996.0,2955.3
B,2512,4974.05,3376.51
B,2513,741.67,1035.45
B,2514,1549.29,2569.19
B,2515,2133.99,4578.95
B,2516,903.74,4013.3
B,2517,3697.69,3084.28
B,2518,562.12,2666.4
B,2519,1317.02,261.76
B,2520,4652.88,3108.27
B,2521,43.3,3728.29
B,2522,432.57,4140.36
B,2523,1219.61,279.1
B,2524,1105.59,801.3
B,2525,1630.97,2446.62
B,2526,4114.53,4076.56
B,2527,2758.79,1326.13
B,2528,1428.85,987.57
B,2529,3567.73,4911.97
B,2530,3436.81,825.06
B,2531,1299.49,121.09
B,2532,3230.58,2156.51
B,2533,3247.5,749.13
B,2534,774.79,275.75
B,2535,4267.43,4290.13
B,2536,4397.16,2921.94
B,2537,1824.44,1571.99
B,2538,3493.91,4267.72
B,2539,2522.72,833.69
B,2540,2156.9,462.57
B,2541,4929.86,747.98
B,2542,938.22,4687.37
B,2543,464.42,1827.18
B,2544,1254.5,2371.56
B,2545,1655.43,4574.55
B,2546,4098.67,1405.05
B,2547,1824.96,3827.83
B,2548,1808.78,4922.21
B,2549,497.71,3276.06
B,2550,892.86,470.48
B,2551,4504.3,829.85
B,2552,1533.88,2340.84
B,2553,3049.46,1192.59
B,2554,2252.12,1186.81
B,2555,2832.22,2161.14
B,2556,3464.85,2734.04
B,2557,2755.08,2974.24
B,2558,895.2,551.51
B,2559,4182.87,3543.21
B,2560,1692.09,1420.33
B,2561,4494.63,3403.24
B,2562,3620.32,4692.87
B,2563,191.46,2992.11
B,2564,1096.98,2996.62
B,2565,4763.21,3571.7
B,2566,3770.01,4246.66
B,2567,4940.84,1686.41
B,2568,958.27,4100.01
B,2569,4214.11,3597.38
B,2570,1637.91,4271.83
B,2571,4575.06,67.69
B,2572,4539.34,4494.29
B,2573,1109.71,1364.64
B,2574,3649.97,3850.72
B,2575,2932.63,1257.27
B,2576,739.34,1954.5
B,2577,1583.97,4472.53
B,2578,975.85,1101.07
B,2579,2209.53,1841.01
B,2580,2149.38,57.35
B,2581,95.61,4255.5
B,2582,1423.6,4260.52
B,2583,3391.13,4218.19
B,2584,2793.2,1068.67
B,2585,2015.97,1795.19
B,2586,1337.4,585.5
B,2587,1905.31,2420.26
B,2588,1845.27,4426.93
B,2589,3863.9,4126.03
B,2590,3583.16,3826.82
B,2591,4342.14,2246.26
B,2592,63.99,3505.94
B,2593,2832.37,1815.51
B,2594,2662.69,468.31
B,2595,710.56,4857.2
B,2596,1890.48,2373.1
B,2597,1447.99,1580.56
B,2598,4176.22,319.56
B,2599,3644.09,278.82
B,2600,1103.16,1891.52
B,2601,3571.44,2581.31
B,2602,1834.75,1137.44
B,2603,4919.86,153.84
B,2604,49.19,4163.71
B,2605,2627.26,1548.92
B,2606,2237.17,3083.5
B,2607,3257.84,3322.56
B,2608,715.2,2849.35
B,2609,4191.51,2917.66
B,2610,1428.15,1575.63
B,2611,1555.5,2324.89
B,2612,358.11,2158.77
B,2613,4904.7,3964.3
B,2614,4137.51,324.75
B,2615,3244.05,1525.71
B,2616,782.84,3585.08
B,2617,3022.87,1691.64
B,2618,255.39,1760.84
B,2619,411.52,3926.54
B,2620,3586.07,2678.53
B,2621,1766.31,3498.98
B,2622,2841.04,4161.64
B,2623,2620.03,3806.98
B,2624,4115.26,3125.43
B,2625,865.35,1326.87
B,2626,1128.04,726.43
B,2627,3850.67,4527.53
B,2628,336.03,1246.54
B,2629,2223.2,4675.98
B,2630,1232.74,955.56
B,2631,1016.33,4724.45
B,2632,919.66,1101.55
B,2633,766.08,3652.09
B,2634,60.63,1566.2
B,2635,3067.18,3954.37
B,2636,2437.83,264.97
B,2637,4331.59,3749.62
B,2638,4809.31,3056.52
B,2639,4483.85,1196.47
B,2640,4538.74,1097.72
C,1,2395.19,3832.17
C,2,680.12,1567.97
C,3,1216.29,499.26
C,4,4218.63,3761.48
C,5,2737.06,2120.75
C,6,2458.79,2442.5
C,7,2602.99,4263.24
C,8,3125.32,4316.78
C,9,1955.51,1542.74
C,10,1427.22,1420.89
C,11,3920.07,2910.93
C,12,825.82,4059.79
C,13,3509.6,2796.15
C,14,2526.9,3479.46
C,15,4908.89,2888.1
C,16,3849.45,2569.51
C,17,2283.63,898.58
C,18,1378.19,4068.22
C,19,1453.31,790.66
C,20,3877.09,3900.46
C,21,2736.98,975.56
C,22,2642.25,939.05
C,23,3031.51,745.23
C,24,3456.13,2326.81
C,25,4109.15,4579.15
C,26,3650.01,3013.66
C,27,2174.75,4263.64
C,28,4097.11,96.73
C,29,977.72,3970.73
C,30,2143.33,4244.85
C,31,1115.05,4574.11
C,32,3977.99,873.45
C,33,975.5,4627.74
C,34,4453.06,4009.91
C,35,1436.21,1217.23
C,36,3976.59,2796.79
C,37,3676.63,2358.71
C,38,1894.68,1284.78
C,39,2639.61,2161.68
C,40,3264.06,4944.07
C,41,1088.72,4968.8
C,42,4848.57,2706.19
C,43,3529.47,4205.02
C,44,2898.74,761.1
C,45,3454.07,631.69
C,46,1680.41,4798.21
C,47,4558.61,958.92
C,48,1265.11,367.95
C,49,2122.33,4664.7
C,50,4222.84,324.36
C,51,709.7,1512.54
C,52,779.12,3990.72
C,53,2363.11,1939.01
C,54,3265.46,2287.79
C,55,835.78,4137.68
C,56,2461.51,1945.06
C,57,547.38,1784.05
C,58,3151.48,1184.41
C,59,3597.45,2981.99
C,60,892.28,2485.97
C,61,1837.97,1602.44
C,62,773.59,3876.04
C,63,4627.79,1120.28
C,64,1635.89,54.74
C,65,2327.37,4513.88
C,66,2392.03,4008.57
C,67,4375.9,686.84
C,68,3208.55,154.26
C,69,1235.91,3028.8
C,70,413.89,411.71
C,71,4405.51,4502.15
C,72,2437.56,3221.04
C,73,2512.35,1859.48
C,74,1693.79,4627.51
C,75,1608.12,4649.09
C,76,3229.91,3979.65
C,77,232.96,4795.28
C,78,2230.38,1422.01
C,79,207.51,1178.15
C,80,2248.17,4227.23
C,81,2419.88,1167.63
C,82,4807.53,2295.53
C,83,2141.19,3828.41
C,84,3663.28,677.3
C,85,3124.87,2988.99
C,86,2992.11,871.36
C,87,363.18,4459.73
C,88,185.6,2948.79
C,89,4756.47,3183.19
C,90,3651.9,2861.44
C,91,1508.1,808.07
C,92,3770.75,789.48
C,93,3684.52,3705.97
C,94,4739.9,1904.11
C,95,385.18,4960.3
C,96,4478.82,4126.93
C,97,3413.93,4343.3
C,98,1579.26,4772.67
C,99,969.24,4313.9
C,100,162.45,3021.82
C,101,4177.06,136.22
C,102,3072.13,4190.9
C,103,3994.56,756.26
C,104,3249.46,3048.08
C,105,4687.49,2133.15
C,106,4347.01,3617.85
C,107,576.37,1599.57
C,108,3022.84,2185.34
C,109,3055.69,2459.52
C,110,4403.62,2877.94
C,111,2381.89,4103.24
C,112,2159.2,3634.9
C,113,4575.35,4990.0
C,114,3686.59,1081.64
C,115,2832.46,1443.19
C,116,2846.82,1394.1
C,117,2913.07,901.18
C,118,2261.74,946.59
C,119,3031.85,4506.17
C,120,4535.84,1413.73
C,121,1259.84,2803.56
C,122,228.35,2753.43
C,123,3386.4,4414.92
C,124,3143.07,273.17
C,125,3939.06,4615.51
C,126,3830.78,375.02
C,127,640.79,1625.0
C,128,1136.0,3262.65
C,129,2468.34,1386.43
C,130,609.62,4325.95
C,131,453.11,575.5
C,132,4906.23,3728.16
C,133,4564.91,4150.0
C,134,28.26,898.31
C,135,2119.42,2965.03
C,136,1301.31,3368.3
C,137,1779.3,337.75
C,138,2541.67,4240.31
C,139,683.05,4101.58
C,140,1697.78,4493.93
C,141,2903.56,2511.9
C,142,214.23,2155.33
C,143,2167.81,1707.77
C,144,1992.43,4679.3
C,145,4529.92,618.25
C,146,1071.22,2818.48
C,147,500.28,1174.61
C,148,2957.78,2003.93
C,149,1005.25,3831.28
C,150,3405.24,161.2
C,151,3259.47,3013.97
C,152,1392.77,2193.07
C,153,1366.15,3175.15
C,154,1701.38,3451.47
C,155,4624.46,2690.69
C,156,2936.11,791.77
C,157,2607.34,1439.39
C,158,4929.21,3753.62
C,159,2373.06,1362.15
C,160,4644.61,3479.6
C,161,2772.72,3163.4
C,162,2306.29,2500.6
C,163,603.76,551.7
C,164,921.99,4551.09
C,165,4224.06,4647.25
C,166,2086.89,406.95
C,167,2843.47,2537.71
C,168,1316.65,3175.16
C,169,42.43,972.64
C,170,1435.25,3655.09
C,171,4434.67,4938.38
C,172,3817.04,2730.0
C,173,691.55,4767.88
C,174,583.47,2957.63
C,175,3944.73,4111.61
C,176,3670.39,4218.01
C,177,2207.19,4709.75
C,178,5009.37,1114.67
C,179,2736.89,4581.3
C,180,559.39,1492.7
C,181,626.48,1155.73
C,182,2753.89,746.68
C,183,2818.4,299.58
C,184,1185.54,3155.23
C,185,2319.99,3493.15
C,186,4295.49,1013.93
C,187,3064.35,2347.06
C,188,1315.74,3019.4
C,189,944.88,3915.11
C,190,4055.69,2362.18
C,191,2527.21,40.49
C,192,4462.52,3425.88
C,193,2674.51,604.41
C,194,148.98,3743.41
C,195,3311.12,4756.96
C,196,331.73,237.57
C,197,4172.23,4285.82
C,198,3873.29,1523.89
C,199,1949.87,1236.41
C,200,1960.08,964.84
C,201,3384.82,3752.45
C,202,1413.28,3902.35
C,203,2259.61,1734.78
C,204,2804.41,419.87
C,205,3365.8,4420.22
C,206,3019.45,2004.65
C,207,1580.3,902.21
C,208,2436.6,1288.92
C,209,173.71,1394.6
C,210,1338.69,2732.73
C,211,2229.91,3273.82
C,212,4695.09,4337.64
C,213,724.17,4817.47
C,214,4749.2,3249.3
C,215,1470.92,1248.73
C,216,3402.09,2202.71
C,217,4747.81,4874.64
C,218,1171.89,1923.79
C,219,456.3,2179.95
C,220,2738.03,785.52
C,221,3644.04,1398.76
C,222,3562.95,4364.43
C,223,1803.76,3433.0
C,224,2291.29,1338.38
C,225,2381.0,1189.34
C,226,4912.78,16.72
C,227,1373.89,304.27
C,228,3661.06,4702.09
C,229,1578.81,4675.8
C,230,1851.47,3278.88
C,231,1726.22,3145.97
C,232,4553.96,2940.02
C,233,2555.24,2169.62
C,234,2482.82,702.43
C,235,1925.47,3475.86
C,236,2538.95,4132.16
C,237,4137.01,1384.66
C,238,329.28,2051.69
C,239,3178.85,2635.9
C,240,4928.89,2219.83
C,241,4346.01,4079.35
C,242,2629.09,3675.89
C,243,3925.64,4450.49
C,244,2487.21,1070.73
C,245,3038.48,2624.34
C,246,2849.88,1075.46
C,247,1980.88,4461.64
C,248,1502.08,806.36
C,249,2436.35,685.33
C,250,3259.6,1679.63
C,251,3029.98,2929.22
C,252,4795.34,2800.54
C,253,1682.09,903.56
C,254,2141.25,3504.43
C,255,4655.46,3363.64
C,256,929.38,4856.36
C,257,3685.82,1186.42
C,258,4814.03,3943.47
C,259,4854.25,4697.31
C,260,3346.98,3124.72
C,261,1891.77,3350.05
C,262,2035.22,1230.32
C,263,3513.41,654.01
C,264,3195.84,513.01
C,265,4277.11,1589.34
C,266,2090.74,3289.24
C,267,4441.32,1827.68
C,268,1948.77,621.23
C,269,204.9,1538.78
C,270,3498.04,588.85
C,271,1126.38,1204.9
C,272,3611.39,3502.88
C,273,2885.68,3725.01
C,274,4722.38,180.6
C,275,3621.74,1346.48
C,276,4114.81,2373.81
C,277,723.96,3192.15
C,278,2657.76,1867.83
C,279,4616.28,4598.68
C,280,3139.7,2881.58
C,281,4930.95,3494.01
C,282,4904.91,1134.78
C,283,3502.75,2312.61
C,284,2271.3,3105.02
C,285,1363.43,851.2
C,286,4778.22,1868.84
C,287,3739.63,2250.28
C,288,3086.16,1334.64
C,289,2733.29,4207.17
C,290,1152.49,4019.6
C,291,214.09,4223.39
