Feature,Instance,X,Y,Checkin
B,3495,33531.648760000004,50612.86108,586
B,3496,23380.52863,59285.773310000004,645
B,3497,27769.870660000004,60677.1708,905
B,3498,12344.34465,64598.02755,511
B,3499,25137.24955,56542.4054,680
B,3500,21501.61518,69445.27605,609
B,3501,25692.8169,80285.57544,479
B,3502,31879.89038,51386.60096,475
B,3503,26051.02302,67957.28219,685
B,3504,22536.770959999998,64020.24252000001,588
B,3505,17579.19169,56937.23315,581
B,3506,24612.3792,56362.911920000006,683
B,3507,29672.81378,58821.1908,558
B,3508,13834.18771,59112.828729999994,406
B,3509,22289.515359999998,63938.626220000006,644
B,3510,10354.099259999999,64408.911179999996,697
B,3511,21845.1714,62626.70661,712
B,3512,34641.31609,40510.71695,587
B,3513,26664.24604,49173.605339999995,456
B,3514,23972.485419999997,64076.2869,601
B,3515,12474.34937,59714.20318,734
B,3516,28436.17157,52983.63188,551
B,3517,31884.13838,51447.76863,623
B,3518,21614.0596,63655.809270000005,467
B,3519,35001.7828,90563.20352000001,710
B,3520,10930.04046,51356.38466,652
B,3521,23213.95895,50174.75264,561
B,3522,21751.26582,71000.26254,558
B,3523,23814.14192,55976.13665,566
B,3524,24411.24045,55987.352210000005,707
B,3525,13741.201119999998,69187.41845,483
B,3526,19031.07385,69853.91442,590
B,3527,19005.89792,69422.64446,721
B,3528,29163.813960000003,52999.291339999996,747
B,3529,21188.1998,60357.098589999994,508
B,3530,23677.883130000002,56931.25226,625
B,3531,14046.29929,62832.50709,456
B,3532,22677.9893,50896.25719,719
B,3533,18595.63601,53919.6131,641
B,3534,19609.857340000002,69477.4637,459
B,3535,23818.10309,57886.835660000004,509
B,3536,26522.99748,37781.393560000004,472
B,3537,21427.74237,56527.49216,763
B,3538,17281.70655,69373.29377,472
B,3539,23349.18134,52030.71037,590
B,3540,23764.37002,60652.15576,849
B,3541,41643.20893,59676.268529999994,732
B,3542,46080.57677,45234.07085,596
B,3543,24978.38925,57225.71914,675
B,3544,15088.397680000002,68357.27779,696
B,3545,7139.851452,63809.49694,726
B,3546,6683.112265,64113.430779999995,507
B,3547,21653.4145,67459.43169,604
B,3548,19744.953019999997,56486.06031,670
B,3549,23183.18436,50395.978689999996,534
B,3550,19860.503109999998,51954.66287,591
B,3551,39973.37788,38660.40598,678
B,3552,24000.73765,86249.27876,641
B,3553,24110.28913,58424.503070000006,542
B,3554,21909.46849,64362.16669,573
B,3555,17286.50417,68663.72872,568
B,3556,31929.929560000004,51137.50864,661
B,3557,22976.441590000002,63937.59043,369
B,3558,18169.80321,76999.77324,526
B,3559,23704.43103,60895.567910000005,532
B,3560,19667.223530000003,65465.11161,397
B,3561,19143.793319999997,58326.870910000005,544
B,3562,19804.33548,59548.7542,796
B,3563,29686.685419999998,50780.31483,628
B,3564,21121.58873,62885.8339,667
B,3565,23580.553219999998,70992.65557,789
B,3566,30811.28408,72448.2613,530
B,3567,19555.07603,68767.90978,503
B,3568,16909.63165,62543.46422,666
B,3569,19703.86497,56438.1241,581
B,3570,22660.05126,64026.95849,536
B,3571,14091.12856,68420.86232,571
B,3572,9685.745434999999,65892.08246,510
B,3573,11886.64754,72872.52571,520
B,3574,12638.040659999999,73623.56717000001,505
B,3575,23615.66399,42583.8021,603
B,3576,27771.35617,65002.15519,578
B,3577,20270.511580000002,71638.8477,468
B,3578,64319.009829999995,48624.39938,502
B,3579,13526.70726,75166.07956,698
B,3580,21460.370759999998,69517.89317000001,633
B,3581,18300.62124,64652.356739999996,653
B,3582,19829.60385,68676.30306,626
B,3583,26126.68307,53553.16395,475
B,3584,27678.984230000002,46967.76006,615
B,3585,23937.37226,53998.15542999999,545
B,3586,38168.38903,37628.997839999996,752
B,3587,12362.35417,59958.65112,727
B,3588,33654.729510000005,67827.37328,767
B,3589,15857.307830000002,78093.13982000001,635
B,3590,16386.345409999998,57551.42698,462
B,3591,17552.45656,71415.22707000001,642
B,3592,26691.874969999997,59383.24954,696
B,3593,26300.60413,65825.78036,704
B,3594,48351.81794,62528.04979,640
B,3595,15024.359569999999,59136.39588,868
B,3596,26295.672290000002,50119.5213,524
B,3597,21871.57706,59963.09502000001,647
B,3598,60979.131460000004,51026.28862,483
B,3599,10501.198890000001,70198.16635,501
B,3600,17618.75198,68685.00153,540
B,3601,21677.0059,73112.42952,566
B,3602,19260.47017,59709.414020000004,597
B,3603,21072.86638,52150.5843,609
B,3604,26958.27439,56875.898420000005,877
B,3605,40637.67635,56748.172470000005,729
B,3606,30610.073210000002,53713.95741,477
B,3607,19741.88615,57448.11465,521
B,3608,28302.42749,56347.73138,598
B,3609,7979.850159999999,66023.79566,567
B,3610,16024.0381,62665.14245,544
B,3611,29985.446330000002,58003.54652,477
B,3612,27500.1906,41297.54351,701
B,3613,46698.79827,62038.541339999996,532
B,3614,6825.184431000001,64057.5646,606
B,3615,15428.040330000002,60374.29504,815
B,3616,17462.483659999998,69615.77036000001,583
B,3617,23213.33886,68702.38731,654
B,3618,26041.73546,66845.1599,474
B,3619,27027.41215,40128.21852,686
B,3620,31541.49384,55291.87621,717
B,3621,19023.88721,57206.08356,721
B,3622,40808.994380000004,33682.34643,676
B,3623,12985.77697,58077.42219,630
B,3624,20066.918990000002,62979.57904,513
B,3625,22203.09159,60923.31166,424
B,3626,19821.36348,61053.699479999996,708
B,3627,20142.95825,57361.185710000005,641
B,3628,24755.445780000002,67212.75623,512
B,3629,14548.95629,60585.21882,642
B,3630,16409.10272,65083.58215,589
B,3631,23429.90177,50523.8717,431
B,3632,20223.30513,63618.77676,518
B,3633,23790.4529,69915.884,564
B,3634,30106.903639999997,58911.61693,559
B,3635,29758.667610000004,59869.11599,471
B,3636,25586.98445,70685.73686,425
B,3637,27753.189510000004,66741.40206000001,581
B,3638,26885.19365,58989.35735,619
B,3639,27750.5691,20423.752119999997,566
B,3640,14772.92275,63762.31809,731
B,3641,22472.597,60222.15549,374
B,3642,19670.94928,75846.72028,667
B,3643,20396.91971,71817.50587000001,468
B,3644,38991.4342,34759.407569999996,571
B,3645,26655.5109,58141.46336,537
B,3646,19067.139619999998,68599.10839,613
B,3647,16206.078759999999,69703.89101,737
B,3648,18779.68421,48183.57336,570
B,3649,21423.02518,55003.34567,716
B,3650,29020.700569999997,52119.24311,521
B,3651,31847.034219999998,51210.89426,638
B,3652,19134.98762,50454.43993,667
B,3653,28194.44819,57541.63703,681
B,3654,20680.53806,74999.6282,667
B,3655,52335.38296,92518.67566000001,436
B,3656,31790.58747,27834.2402,485
B,3657,15709.67672,69063.6018,667
B,3658,65447.991570000006,48303.34706,767
B,3659,21144.09934,69111.14818999999,557
B,3660,24392.040419999998,64349.03547,705
B,3661,22497.10576,63346.36232000001,567
B,3662,23669.5848,62099.5865,576
B,3663,12660.859190000001,59608.19555,612
B,3664,27974.569760000002,74097.12658,537
B,3665,23122.946480000002,56364.97237,616
B,3666,19827.87655,72618.94495,671
B,3667,12527.182279999999,59101.51293,548
B,3668,38692.71246,37985.45658,595
B,3669,28614.33998,57677.72731,619
B,3670,13165.49925,63364.29385,611
B,3671,20536.38391,71677.9518,572
B,3672,25509.35726,69580.90969,575
B,3673,29232.49457,60815.80045,700
B,3674,49722.38235,13410.70913,581
B,3675,22239.0545,85373.1287,589
B,3676,18576.94355,68699.63633,654
B,3677,12516.52955,74338.57851,603
B,3678,14924.28585,59925.46109,642
B,3679,15463.53855,63821.625779999995,614
B,3680,23948.20266,58646.48647999999,679
B,3681,8388.730454999999,65331.92825,326
B,3682,17849.047309999998,55420.62681,577
B,3683,23702.368619999997,50434.94914,523
B,3684,26161.54113,50888.87297,626
B,3685,33462.95575,50630.64782,551
B,3686,22915.0305,51415.59212,544
B,3687,17309.26325,68614.55623999999,560
B,3688,25530.30146,67197.19701,681
B,3689,24721.89528,59628.55507,577
B,3690,7745.369848,65723.08059,632
B,3691,13068.80451,76428.80442,679
B,3692,28817.68207,53132.78655,573
B,3693,21242.4849,67416.90835,560
B,3694,17163.48811,55417.196429999996,418
B,3695,20281.298890000002,55520.05212000001,657
B,3696,26355.872730000003,70690.29213,540
B,3697,20605.13477,55299.52774,724
B,3698,28747.27985,66069.7271,451
B,3699,20562.34996,44545.477889999995,604
B,3700,23318.20318,52096.333080000004,797
B,3701,27447.789780000003,53035.82265,596
B,3702,20401.12196,51411.9724,627
B,3703,22954.86392,90491.75585,665
B,3704,17187.59562,57756.704000000005,642
B,3705,19457.178669999998,53618.062710000006,475
B,3706,17739.991619999997,57422.23087000001,548
B,3707,40417.52717,36515.16036,621
B,3708,11834.23695,74042.93105,488
B,3709,50255.1653,111407.9035,569
B,3710,16544.98671,67353.79159,709
B,3711,29418.84265,56745.75562,619
B,3712,36983.603460000006,94578.96372,739
B,3713,19480.94111,63571.75384,621
B,3714,18557.57452,56899.443289999996,290
B,3715,27473.833360000004,51929.95968,609
B,3716,21053.60936,62045.6694,646
B,3717,18893.522240000002,58571.15177999999,541
B,3718,26117.00716,50799.91699,552
B,3719,18335.399719999998,78318.30858,628
B,3720,21939.00162,59076.93226,625
B,3721,21747.66486,68888.84178999999,405
B,3722,29850.83851,55934.49318,596
B,3723,12731.176309999999,64677.42746,661
B,3724,20254.827869999997,63389.68757,708
B,3725,40394.23807,25349.487259999998,567
B,3726,52944.69403,73809.83231,626
B,3727,23402.050209999998,53354.73655,641
B,3728,18104.590969999997,58785.27205,534
B,3729,19747.03788,51713.2889,548
B,3730,26682.80766,48634.56801,457
B,3731,26791.700530000002,57718.780479999994,555
B,3732,30665.74521,60333.620539999996,512
B,3733,33854.53065,47604.09542,764
B,3734,26536.76429,64832.11752000001,616
B,3735,27296.19447,68307.23657000001,611
B,3736,20470.91759,54958.68391,498
B,3737,19696.12391,56841.6169,448
B,3738,20794.863690000002,50880.47522,586
B,3739,24934.9553,59581.71035,606
B,3740,21658.67709,55689.54405,633
B,3741,17753.395930000002,66958.2399,506
B,3742,22696.48029,65750.47907999999,678
B,3743,14658.79806,64140.049629999994,610
B,3744,14975.962609999999,59576.097,406
B,3745,6949.566438,65537.43915,708
B,3746,21932.44514,66834.64601,442
B,3747,29423.45292,55054.38927000001,611
B,3748,31786.174260000003,54514.55003,478
B,3749,21349.06549,56057.196070000005,644
B,3750,17807.323630000003,60784.347879999994,512
B,3751,17928.3466,68700.68326,606
B,3752,28549.33985,66486.64071,500
B,3753,48390.21322,59581.042089999995,578
B,3754,30663.730030000002,46761.41383,523
B,3755,22871.77002,63061.46264,695
B,3756,19401.23506,66225.17452,563
B,3757,25883.67824,91034.02308,581
B,3758,28004.766760000002,28177.52316,721
B,3759,18646.36463,60261.90556,623
B,3760,40431.94876,36102.835439999995,673
B,3761,18039.49927,63170.421729999995,705
B,3762,20018.658480000002,63595.28757000001,566
B,3763,14802.490719999998,62442.668979999995,671
B,3764,18918.3853,61668.984789999995,590
B,3765,31763.211769999998,75566.05287999999,521
B,3766,23542.530769999998,61873.92767999999,642
B,3767,25857.0182,71703.10049,643
B,3768,13899.02862,61720.908260000004,688
B,3769,22442.57671,57958.06058,474
B,3770,28798.30575,25802.1414,560
B,3771,30883.597960000003,73727.10226,493
B,3772,23417.90798,68735.93375,365
B,3773,21526.821480000002,60529.0742,628
B,3774,28370.878660000002,66070.80745,734
B,3775,16745.24249,75535.42449,632
B,3776,12624.88632,64531.0015,754
B,3777,40843.20543,33807.26569,534
B,3778,15263.97566,69947.33657,769
B,3779,17402.028469999997,63849.78163,376
B,3780,14125.5011,59073.80259,677
B,3781,43122.40658,67051.62864,728
B,3782,38567.90863,37993.241760000004,576
B,3783,18485.46772,56804.684629999996,557
B,3784,18120.42755,67941.86776000001,701
B,3785,19721.28506,69555.68303,475
B,3786,17059.98154,56510.2623,622
B,3787,23462.37071,61207.108720000004,664
B,3788,23465.67331,83303.41824,813
B,3789,37567.34444,95112.91117,545
B,3790,22356.531580000003,63977.75259,425
B,3791,14028.597769999998,69446.67939,603
B,3792,15814.360319999998,64963.91982999999,719
B,3793,19747.16546,76428.42573999999,671
B,3794,20401.733790000002,64129.5246,484
B,3795,47341.18671,87299.10849,651
B,3796,27233.442489999998,41113.97366,592
B,3797,20195.906580000003,63483.55522,605
B,3798,24434.88805,61381.45664,614
B,3799,20667.18379,55564.658189999995,672
B,3800,25295.94261,67763.84444,670
B,3801,13768.890519999999,69618.71067999999,657
B,3802,23596.60627,62107.40509,756
B,3803,24348.46019,78965.71472,476
B,3804,17729.287809999998,76673.31917999999,814
B,3805,22885.17151,52913.99963,578
B,3806,10845.06733,58783.311839999995,544
B,3807,14759.16184,61369.171870000006,727
B,3808,20995.48815,51010.59575,527
B,3809,14240.52309,69243.34031,657
B,3810,23794.60119,53473.87541,697
B,3811,14429.12745,60980.49207000001,474
B,3812,19777.69562,61560.73851,662
B,3813,48611.01633,61784.06956,734
B,3814,25276.11972,61298.90478,595
B,3815,20920.0053,51918.087,674
B,3816,24548.270940000002,80371.11217000001,672
B,3817,22478.06987,57634.64709,473
B,3818,18326.62201,60306.52277,768
B,3819,28092.28573,60892.72782000001,557
B,3820,17656.071659999998,55048.57544,666
B,3821,23946.6328,64009.227439999995,593
B,3822,17472.1073,60516.32165,737
B,3823,23688.83121,56847.653470000005,686
B,3824,24360.409490000002,59666.46745,628
B,3825,24978.43875,67242.96138,474
B,3826,22020.3636,70131.29622999999,500
B,3827,28299.089219999998,56307.61376,715
B,3828,17920.88905,58733.92774,454
B,3829,41608.97234,59603.7071,667
B,3830,17339.52803,78607.64103,730
B,3831,16947.38655,70930.48551,418
B,3832,22946.8286,62858.112420000005,497
B,3833,24287.2293,54700.75947999999,502
B,3834,21301.39554,55065.693929999994,626
B,3835,16132.49965,63783.70227,494
B,3836,26346.328690000002,59464.6765,558
B,3837,20070.029430000002,63895.913539999994,640
B,3838,17196.188580000002,71188.49904,656
B,3839,49195.64634,28135.278260000003,605
B,3840,14144.57284,69375.17603,424
B,3841,22022.43132,64102.88348,804
B,3842,17452.88351,55982.08412000001,655
B,3843,25434.71543,53142.42057,573
B,3844,18595.8106,60401.45963,606
B,3845,24300.062990000002,77322.35141,579
B,3846,29556.691430000003,59202.798220000004,560
B,3847,46148.00024,62469.699929999995,553
B,3848,17588.04294,72334.06754,449
B,3849,19015.9678,68595.75598,599
B,3850,28091.57613,65761.14889,582
B,3851,13487.939669999998,69489.06908,553
B,3852,26827.34616,48876.866389999996,811
B,3853,16828.86953,65005.385089999996,590
B,3854,22575.31999,68991.74204,671
B,3855,28402.97452,61090.42013,645
B,3856,13710.029380000002,70582.78093,514
B,3857,47044.64183,33918.374339999995,564
B,3858,29973.70015,56835.00117,689
B,3859,20029.23785,57957.782139999996,422
B,3860,21087.42453,61906.037370000005,593
B,3861,20900.31164,63207.6213,581
B,3862,20790.04724,70461.8155,507
B,3863,29355.554989999997,55077.76708,415
B,3864,19249.4218,55063.232520000005,634
B,3865,20071.26236,53555.80356,761
B,3866,21265.889909999998,53703.97812000001,597
B,3867,19672.47349,70077.41254,547
B,3868,21719.95905,54858.60148,744
B,3869,24244.67401,57146.47515,537
B,3870,23378.91088,67750.22316000001,728
B,3871,20647.90518,55446.56627,539
B,3872,20933.69332,50493.55516,706
B,3873,48796.752210000006,81851.91114,585
B,3874,22555.47026,68451.9919,437
B,3875,47867.39223,61534.89928,598
B,3876,23973.44109,54021.54437999999,382
B,3877,17260.39217,51122.47289,567
B,3878,27971.70867,60804.49579,593
B,3879,15440.69141,60864.47174,597
B,3880,22499.064309999998,61475.04585,681
B,3881,23806.143219999998,65343.7341,545
B,3882,22373.32376,55657.32299,608
B,3883,19164.54473,58547.7517,525
B,3884,23545.71756,65167.102979999996,548
B,3885,16469.98486,67880.21003,556
B,3886,17942.85038,56209.46927,489
B,3887,28103.45654,73433.37046,746
B,3888,14449.21222,65164.953420000005,466
B,3889,21881.3149,61233.738710000005,544
B,3890,21241.77073,55751.89231,629
B,3891,48083.69268,62675.489270000005,742
B,3892,23441.83598,50698.43123,493
B,3893,14210.188880000002,69731.60135,559
B,3894,14342.606430000002,58584.01571,583
B,3895,16851.14083,69414.59198,622
B,3896,12975.99797,69428.68102999999,790
B,3897,19044.03196,69231.59015,441
B,3898,33442.068830000004,50687.34932,578
B,3899,24370.77303,60605.32217000001,651
B,3900,8514.618641,38051.1127,671
B,3901,10175.65385,38527.902010000005,619
B,3902,48229.43333,98971.31942,556
B,3903,23870.23336,71296.44461,399
B,3904,41921.385,58043.95371,542
B,3905,14351.02832,61003.93671,627
B,3906,25617.59055,70446.71293,585
B,3907,23427.18819,72633.84705,394
B,3908,24697.2951,55520.56445,522
B,3909,16492.7798,57737.66985,629
B,3910,26093.91464,39411.39175,684
B,3911,23848.42056,63261.594079999995,603
B,3912,21674.92302,53057.40731,538
B,3913,23858.55294,61009.49437000001,537
B,3914,20347.55845,63172.91655,703
B,3915,21311.044019999998,60655.2186,704
B,3916,12658.632090000001,74056.40754,485
B,3917,17637.82023,76805.87884,674
B,3918,25686.90915,57292.700639999995,725
B,3919,24248.83977,79246.1705,600
B,3920,47499.11576,75190.98322000001,753
B,3921,46268.98301,62242.92735,493
B,3922,22618.47825,61766.58354,389
B,3923,28980.932819999998,65427.032170000006,390
B,3924,21583.42554,69220.69758,411
B,3925,17140.33925,58887.80475,677
B,3926,20664.98242,51911.38217,745
B,3927,23379.0745,82507.3809,568
B,3928,23915.40352,50451.65553,531
B,3929,25860.29167,50672.023989999994,645
B,3930,14526.969009999999,60689.05462,836
B,3931,20504.566440000002,52787.988880000004,580
B,3932,22935.24469,62779.89309,467
B,3933,21289.59363,61901.59347000001,698
B,3934,40006.726310000005,44629.912000000004,638
B,3935,27364.21227,69483.91237,564
B,3936,19752.44225,68666.24582000001,696
B,3937,14625.374080000001,61075.440070000004,723
B,3938,18750.560169999997,77848.50254,608
B,3939,23165.4761,64556.78502999999,564
B,3940,19155.85739,74254.54535,726
B,3941,18205.29639,63333.5875,464
B,3942,16233.788030000002,58317.61557,725
B,3943,23251.803640000002,74402.20758999999,593
B,3944,15785.77614,62623.777420000006,544
B,3945,64001.10815,47286.35097,637
B,3946,26696.06511,53720.183320000004,695
B,3947,16027.025259999999,46783.07645,615
B,3948,18618.8813,86316.49415,616
B,3949,20497.017209999998,51695.58013,486
B,3950,20188.07517,63616.53811,670
B,3951,41686.67318,58303.81609,692
B,3952,21129.23242,60517.85864,705
B,3953,17833.75435,57708.82347,730
B,3954,23395.982819999997,68794.03858,559
B,3955,24153.56392,79704.62733999999,679
B,3956,20015.42381,63136.00656,597
B,3957,26519.64784,57093.226310000005,581
B,3958,18165.10917,78410.69494,673
B,3959,29072.84087,46784.568889999995,537
B,3960,18443.042690000002,71213.20223,720
B,3961,20969.94596,70723.20373,443
B,3962,23301.81079,55498.1222,623
B,3963,18899.17206,78171.41484,822
B,3964,25686.8974,80229.94315,487
B,3965,15695.68509,70225.5537,397
B,3966,26550.15275,66335.51468,490
